Year,LoanCharacteristicsID,Bank,FIPSStateNumericCode,FIPSCountyCode,CoreBasedStatisticalAreaCode,CensusTractMinorityRatioPercent,CensusTractMedFamIncomeAmount,LocalAreaMedianIncomeAmount,HUDMedianIncomeAmount,TotalMonthlyIncomeAmount,LTVRatioPercent,NoteRatePercent,NoteAmount,HousingExpenseRatioPercent,TotalDebtExpenseRatioPercent,Borrower1CreditScoreValue,Borrower2CreditScoreValue,PMICoveragePercent,LoanPurposeType,ProductCategoryName,MortgageType,ScheduledTotalPaymentCount,LoanAmortizationMaxTermMonths,MortgageLoanSellerInstType,PropertyUsageType,PropertyUnitCount,PropertyType,BorrowerCount,BorrowerFirstTimeHomebuyer,Borrower1AgeAtApplicationYears,Borrower2AgeAtApplicationYears,Borrower1SexType,Borrower2SexType,Borrower1Race1Type,Borrower2Race1Type,EmploymentBorrowerSelfEmployed,min_credit_score,avg_age
2024,2821036,Boston,25,021,14460,46.119,119034,134646,142000,8604,46,6.25,250000,32.54,41.23,5,NA,0,1,01,0,360,360,01,1,1,PT06,1,0,35,NA,1,NA,5,8,0,5,35
2024,2821037,Boston,25,021,14460,29.391,209421,134646,142000,28344,53,6.49,389000,12.87,26.31,5,5,0,1,01,0,360,360,01,1,1,PT06,2,1,55,56,1,1,5,5,0,5,55.5
2024,2821038,Boston,09,005,45860,7.266,128015,110015,114200,18791,49,6.5,325000,20.35,40.77,4,5,0,1,01,0,360,360,01,1,1,PT01,2,0,32,66,1,2,5,5,0,4,49
2024,2821039,Boston,09,001,14860,14.411,172250,135149,145700,32208,63,6.375,750000,19.6,21.19,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,38,38,1,2,5,5,0,5,38
2024,2821040,Boston,25,025,14460,61.907,136563,134646,142000,16071,60,6.375,525000,23.92,49.74,5,NA,0,2,01,0,360,360,01,1,1,PT01,1,0,42,NA,1,NA,5,8,0,5,42
2024,2821041,Boston,12,095,36740,38.048,121699,83343,90400,37636,34,6.5,245000,11.59,22.45,4,NA,0,1,01,0,360,360,01,2,1,PT07,1,0,53,NA,1,NA,2,8,0,4,53
2024,2821042,Boston,25,025,14460,68.495,128125,134646,142000,17636,35,6.125,240000,11.66,23.4,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,50,54,2,NA,5,NA,0,5,52
2024,2821043,Boston,25,025,14460,15.601,192875,134646,142000,35367,60,6.125,700000,14.99,15.39,5,5,0,1,01,0,360,360,01,1,1,PT06,2,1,56,52,1,2,5,5,0,5,54
2024,2821044,Boston,25,027,49340,31.94,118970,109247,111400,34930,79,6.875,485000,12.55,12.89,5,5,0,1,01,0,360,360,01,1,1,PT06,2,0,51,52,1,2,5,5,0,5,51.5
2024,2821045,Boston,12,009,37340,7.988,94302,87701,99700,19629,60,6.875,285000,14.52,40.09,5,5,0,1,01,0,360,360,01,1,1,PT07,2,0,68,67,1,2,5,5,0,5,67.5
2024,2821047,Boston,25,025,14460,13.542,225706,134646,142000,12500,90,6.25,490500,30.01,46.29,5,NA,25,1,01,0,360,360,01,1,1,PT06,1,0,29,NA,1,NA,5,8,0,5,29
2024,2821048,Boston,25,027,49340,10.057,122500,109247,111400,45190,80,6.75,560000,7.06,34.24,5,4,0,1,01,0,360,360,01,2,1,PT01,2,0,36,36,1,2,5,5,0,4,36
2024,2821049,Boston,25,023,14460,9.759,127857,134646,142000,7433,50,6.625,330000,39.6,40.62,4,NA,0,6,01,0,360,360,01,1,1,PT01,1,0,43,NA,2,NA,5,8,0,4,43
2024,2821050,Boston,25,027,49340,15.122,129837,109247,111400,11503,80,6.625,444000,32.72,33.13,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,1,28,NA,1,NA,5,8,0,5,28
2024,2821051,Boston,25,013,44140,8.668,119034,92168,96500,6222,95,6.625,264100,35.09,47.97,4,NA,30,1,01,0,360,360,01,1,1,PT01,1,1,44,NA,1,NA,5,8,0,4,44
2024,2821052,Boston,23,019,12620,7.796,113864,82139,87900,5005,75,6.375,210000,33.19,39.13,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,1,27,NA,2,NA,5,8,0,5,27
2024,2821053,Boston,23,021,99999,10.199,63091,76315,82400,15108,90,6.375,108900,6.07,36.13,4,NA,25,1,01,0,360,360,01,1,1,PT01,1,0,33,NA,NA,NA,NA,8,0,4,33
2024,2821054,Boston,23,019,12620,6.735,83958,82139,87900,4415,62,6.625,185000,0,43.93,4,NA,0,1,01,0,360,360,01,2,1,PT01,1,0,30,NA,NA,NA,NA,8,0,4,30
2024,2821055,Boston,23,027,99999,6.164,89138,76315,82400,24240,80,6.625,177120,2.31,15.38,5,NA,0,1,01,0,360,360,01,2,1,PT01,1,0,68,NA,2,NA,5,8,1,5,68
2024,2821056,Boston,23,015,99999,6.256,84023,89383,94900,9054,80,6.375,228000,17.33,39.5,4,NA,0,1,01,0,360,360,01,1,1,PT01,1,1,32,NA,NA,NA,NA,8,0,4,32
2024,2821057,Boston,23,015,99999,6.835,87194,89383,94900,10453,95,6.875,388550,27.45,32.78,5,5,30,1,01,0,360,360,01,1,1,PT01,2,0,65,60,1,2,5,5,0,5,62.5
2024,2821058,Boston,23,001,30340,5.53,106223,82684,77500,7505,62,6.25,235000,20.75,20.82,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,1,43,NA,2,NA,5,8,0,5,43
2024,2821059,Boston,23,025,99999,5.446,78349,76315,82400,8455,78,6.625,326820,30.18,31.97,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,1,39,NA,NA,NA,NA,8,0,5,39
2024,2821061,Boston,23,005,38860,10.221,105562,104743,112500,18590,80,6.5,367200,14.86,23.9,4,5,0,1,01,0,360,360,01,1,1,PT01,2,1,30,31,2,1,5,5,0,4,30.5
2024,2821062,Boston,25,013,44140,91.275,29198,92168,96500,3523,95,6.625,180500,41.64,41.93,5,NA,30,1,01,0,360,360,01,1,1,PT01,1,1,61,NA,2,NA,NA,8,0,5,61
2024,2821063,Boston,25,005,39300,20.862,121616,103773,113200,10858,95,6.75,445550,31.6,33.2,5,4,30,1,01,0,360,360,01,1,1,PT06,2,1,26,27,1,2,2,5,0,4,26.5
2024,2821064,Boston,25,013,44140,14.296,117051,92168,96500,9647,80,6.625,320000,26.51,31.89,5,4,0,1,01,0,360,360,01,1,1,PT01,2,0,46,28,2,2,5,5,0,4,37
2024,2821065,Boston,25,025,14460,85.797,101399,134646,142000,10573,90,6.75,576000,44.76,45.13,5,NA,25,1,01,0,360,360,01,1,1,PT06,1,1,28,NA,1,NA,2,8,0,5,28
2024,2821066,Boston,25,003,38340,10.941,96429,92531,101900,8011,90,6.875,261000,27.34,45.69,4,4,25,1,01,0,360,360,01,1,1,PT01,2,1,37,34,2,1,5,5,0,4,35.5
2024,2821067,Boston,25,025,14460,23.769,250001,134646,142000,21251,80,6.5,610400,22.1,24.66,4,NA,0,1,01,0,360,360,01,1,1,PT06,1,0,28,NA,1,NA,5,8,0,4,28
2024,2821068,Boston,25,017,14460,49.384,117300,134646,142000,18751,65,6.125,568750,23.47,37.02,5,5,0,1,01,0,360,360,01,1,1,PT06,2,0,39,39,NA,NA,NA,NA,0,5,39
2024,2821069,Boston,25,017,14460,56.085,93476,134646,142000,18634,41,5.75,470000,21.2,21.2,5,NA,0,1,01,0,360,360,01,1,1,PT06,1,1,37,NA,1,NA,5,8,0,5,37
2024,2821070,Boston,09,003,25540,19.906,122768,115967,122400,9166,64,6.375,308000,30.03,36.8,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,29,27,1,2,5,5,0,5,28
2024,2821071,Boston,25,017,14460,40.342,197868,134646,142000,18549,50,6.625,580000,25.75,26.4,4,4,0,1,01,0,360,360,01,1,1,PT01,2,0,40,40,1,2,2,2,0,4,40
2024,2821072,Boston,25,017,14460,22.989,250001,134646,142000,25334,24,6.625,615000,22.32,39.78,4,5,0,1,01,0,360,360,01,1,1,PT01,2,0,37,40,2,1,5,5,0,4,38.5
2024,2821073,Boston,25,001,12700,19.735,111318,118599,122700,13434,53,6.625,370000,26.25,31.66,5,5,0,1,01,0,360,360,01,1,1,PT06,2,0,62,59,1,2,5,5,0,5,60.5
2024,2821074,Boston,25,001,12700,8.569,120441,118599,122700,12012,80,6.99,320000,23.18,26.36,5,NA,0,1,01,0,360,360,01,1,1,PT06,1,1,58,NA,1,NA,5,8,0,5,58
2024,2821075,Boston,25,017,14460,13.713,210234,134646,142000,15305,48,6.125,245000,14.61,15.07,5,5,0,1,01,0,360,360,01,1,1,PT01,2,1,38,36,2,1,5,5,0,5,37
2024,2821076,Boston,27,053,33460,19.17,190526,119274,123700,14588,50,6.875,233000,15.38,15.59,5,5,0,1,01,0,360,360,01,1,1,PT01,2,1,39,44,1,2,5,5,0,5,41.5
2024,2821077,Boston,25,023,14460,6.335,250001,134646,142000,20046,32,6.75,190000,26.2,26.72,5,2,0,6,01,0,360,360,01,1,1,PT06,2,0,73,69,1,1,5,5,0,2,71
2024,2821078,Boston,33,007,13620,6.027,87454,99846,104500,28000,80,6.875,312000,9.68,27.46,5,4,0,1,01,0,360,360,01,2,1,PT01,2,0,44,35,NA,1,NA,5,1,4,39.5
2024,2821079,Boston,50,027,30100,8.991,66579,94699,100500,8778,80,6.75,226400,22.6,37.24,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,0,41,NA,2,NA,5,8,0,5,41
2024,2821080,Boston,25,017,14460,26.049,197675,134646,142000,11900,50,7,555000,42,47.48,4,3,0,6,01,0,360,360,01,1,1,PT01,2,0,38,37,1,2,3,5,0,3,37.5
2024,2821081,Boston,23,031,38860,6.261,129103,104743,112500,24819,75,6.75,750000,12.8,39.92,5,4,0,1,01,0,360,360,01,2,1,PT01,2,0,52,45,1,2,5,5,0,4,48.5
2024,2821082,Boston,23,013,99999,6.69,117989,87745,93200,17100,80,6.375,660000,28.47,36.09,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,42,42,1,2,5,5,0,5,42
2024,2821083,Boston,23,027,99999,7.162,60521,76315,82400,5792,56,6.25,209000,25.8,44.91,4,NA,0,1,01,0,360,360,01,1,1,PT01,1,0,65,NA,1,NA,5,8,0,4,65
2024,2821084,Boston,23,011,12300,6.763,67198,81228,87000,6585,80,6.5,330400,32.89,42.53,5,4,0,1,01,0,360,360,01,1,1,PT01,2,0,27,27,2,1,5,5,0,4,27
2024,2821085,Boston,23,005,38860,10.035,146774,104743,112500,23506,75,6.5,618750,20.41,25.29,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,40,34,1,2,5,5,0,5,37
2024,2821086,Boston,23,031,38860,10.256,128333,104743,112500,5656,40,6.5,160000,30.05,40.15,4,4,0,6,01,0,360,360,01,1,1,PT01,2,0,46,86,1,2,5,5,0,4,66
2024,2821087,Boston,44,007,39300,31.991,140200,103773,113200,11656,80,6.625,665000,48.65,49.29,5,5,0,1,01,0,360,360,01,1,2,PT04,2,1,36,36,NA,NA,5,NA,0,5,36
2024,2821088,Boston,25,017,14460,45.044,109573,134646,142000,22464,80,6.375,655920,23.19,36.32,5,4,0,1,01,0,360,360,01,1,1,PT06,2,1,34,34,2,1,2,NA,0,4,34
2024,2821089,Boston,44,007,39300,35.144,105363,103773,113200,19041,95,7,436050,18.79,26.71,4,5,30,1,01,0,360,360,01,1,1,PT01,2,1,44,48,1,2,3,5,0,4,46
2024,2821090,Boston,50,015,99999,6.377,100938,90270,95000,10902,80,6.875,199900,20.18,29.86,5,5,0,1,01,0,360,360,01,1,1,PT12,2,1,36,59,1,2,5,5,0,5,47.5
2024,2821091,Boston,23,023,38860,5.953,102161,104743,112500,16160,70,6.625,245000,11.44,32.3,2,3,0,6,01,0,360,360,01,1,1,PT01,2,0,34,43,2,1,5,5,0,2,38.5
2024,2821092,Boston,09,015,49340,11.668,123250,101434,115600,13308,95,6.75,274550,17.18,24.97,5,5,30,1,01,0,360,360,01,1,1,PT01,2,1,26,27,2,1,5,5,0,5,26.5
2024,2821093,Boston,25,017,14460,23.617,91651,123334,141300,8324,88,6.375,337995,32.96,33.38,5,NA,25,6,01,0,360,360,01,1,1,PT06,1,0,26,NA,1,NA,5,8,0,5,26
2024,2821094,Boston,25,009,14460,12.227,195515,123334,141300,20146,95,6.875,745750,31.59,44.65,4,4,25,1,01,0,360,360,01,1,1,PT01,2,0,50,37,1,NA,3,NA,0,4,43.5
2024,2821095,Boston,23,017,99999,6.956,79857,70228,80600,6934,80,6.625,232000,26.1,33.4,5,5,0,1,01,0,360,360,01,1,1,PT01,2,1,37,31,1,NA,5,NA,0,5,34
2024,2821096,Boston,51,510,47900,25.992,222727,133228,150400,17500,85,6.875,726500,32.69,34.04,5,NA,12,1,01,0,360,360,01,1,1,PT01,1,1,53,NA,2,NA,NA,8,0,5,53
2024,2821097,Boston,25,027,49340,28.859,127246,101434,115600,9322,51,7.5,245000,27.97,43.57,5,NA,0,1,01,0,360,360,01,1,1,PT06,1,0,67,NA,1,NA,5,8,0,5,67
2024,2821098,Boston,22,103,35380,14.04,81417,75355,82300,13097,72,7.25,525000,32.13,35.24,5,5,0,6,01,0,360,360,01,1,1,PT01,2,0,75,75,1,2,5,5,0,5,75
2024,2821099,Boston,25,025,14460,26.545,204435,123334,141300,22918,63,6.75,670000,25.92,26.26,5,NA,0,1,01,0,360,360,01,1,1,PT06,1,1,37,NA,2,NA,2,8,0,5,37
2024,2821100,Boston,25,017,14460,22.339,179148,123334,141300,14583,61,6,727000,38.44,40.4,4,4,0,1,01,0,360,360,01,1,1,PT06,2,1,33,33,1,2,5,5,0,4,33
2024,2821101,Boston,25,027,49340,31.94,98644,101434,115600,8549,80,6.125,288000,28.95,46.27,3,4,0,1,01,0,240,240,01,1,1,PT01,2,0,57,61,2,1,5,5,0,3,59
2024,2821102,Boston,25,025,14460,33.839,116667,123334,141300,14666,80,6.625,585000,31.08,35.39,5,5,0,1,01,0,360,360,01,1,1,PT06,2,1,30,40,2,1,5,3,0,5,35
2024,2821103,Boston,25,021,14460,11.37,136343,123334,141300,28418,95,6.75,688750,19.41,43.05,5,5,30,1,01,0,360,360,01,1,1,PT01,2,0,37,37,2,NA,5,5,0,5,37
2024,2821104,Boston,23,005,38860,12.164,148650,95979,108500,26318,80,6.875,326000,21.23,30.55,4,4,0,1,01,0,360,360,01,1,1,PT01,4,1,29,29,2,1,5,5,0,4,29
2024,2821105,Boston,23,005,38860,10.006,98462,95979,108500,8501,80,6.25,344000,31,42.72,4,3,0,1,01,0,360,360,01,1,1,PT01,2,1,33,32,2,1,2,5,0,3,32.5
2024,2821107,Boston,23,031,38860,7.461,82614,95979,108500,9790,95,7,375250,31.94,38.71,4,4,30,1,01,0,360,360,01,1,1,PT01,2,1,31,29,1,2,5,5,0,4,30
2024,2821108,Boston,23,005,38860,7.56,96786,95979,108500,20001,95,6.625,427500,16.58,31.02,5,5,30,1,01,0,360,360,01,1,1,PT01,2,1,38,36,1,2,5,5,0,5,37
2024,2821109,Boston,12,081,35840,18.535,89400,91784,97000,33250,90,7.375,432000,11.73,34.16,5,NA,25,1,01,0,360,360,01,2,1,PT01,1,0,60,NA,1,NA,5,8,0,5,60
2024,2821110,Boston,23,005,38860,10.957,104016,104743,112500,14247,50,6.5,270000,18.88,31.37,4,NA,0,6,01,0,360,360,01,1,1,PT01,1,0,35,NA,1,NA,5,8,1,4,35
2024,2821111,Boston,44,007,39300,21.117,161490,103773,113200,36120,78,6.875,635000,9.11,24.26,5,NA,0,2,01,0,360,360,01,2,1,PT01,1,0,40,NA,1,NA,5,8,1,5,40
2024,2821112,Boston,25,009,14460,24.684,250001,134646,142000,27441,80,6.625,696000,24.27,27.35,4,NA,0,1,01,0,360,360,01,1,1,PT01,1,1,43,NA,1,NA,NA,8,0,4,43
2024,2821113,Boston,25,017,14460,31.166,144886,134646,142000,10588,72,6.375,686000,48.65,48.67,5,5,0,1,01,0,360,360,01,1,1,PT06,2,1,32,27,1,2,2,2,0,5,29.5
2024,2821114,Boston,23,015,99999,7.173,91349,89383,94900,26919,80,6.375,404000,13.6,31.19,5,5,0,1,01,0,360,360,01,2,1,PT06,2,0,58,56,1,2,NA,NA,0,5,57
2024,2821115,Boston,25,025,14460,92.22,58393,134646,142000,22010,95,5.875,764750,24.06,44.9,5,5,30,1,01,0,360,360,01,1,1,PT01,2,1,39,42,2,1,5,5,0,5,40.5
2024,2821116,Boston,09,003,25540,22.393,137083,115967,122400,9631,66,6.75,285000,27.99,41.21,3,4,0,6,01,0,360,360,01,1,1,PT01,2,0,51,50,2,2,5,5,0,3,50.5
2024,2821117,Boston,50,021,40860,10.18,106645,90270,95000,20181,65,6.625,150000,15.3,22.61,5,5,0,1,01,0,360,360,01,2,1,PT01,2,0,54,53,1,2,5,2,0,5,53.5
2024,2821118,Boston,25,003,38340,10.304,113977,92531,101900,11404,95,6.625,398000,27.3,30.01,5,5,30,1,01,0,360,360,01,1,1,PT01,2,0,44,43,1,2,5,5,0,5,43.5
2024,2821119,Boston,44,007,39300,26.537,90473,103773,113200,8405,80,6.625,328000,30.38,30.86,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,0,62,NA,2,NA,5,8,0,5,62
2024,2821120,Boston,23,025,99999,6.359,73845,76315,82400,11680,90,5.875,359700,20.91,29.47,4,4,25,2,01,0,360,360,01,1,1,PT01,2,0,31,30,1,2,5,2,0,4,30.5
2024,2821121,Boston,23,015,99999,8.962,91250,89383,94900,39275,80,6.25,320000,5.6,24.07,5,5,0,6,01,0,360,360,01,1,1,PT01,2,0,45,45,NA,NA,NA,NA,1,5,45
2024,2821122,Boston,50,011,15540,8.354,82125,110659,118900,12641,89,7.375,417000,29.52,42.86,4,4,25,2,01,0,360,360,01,1,1,PT01,2,0,27,40,2,1,5,5,0,4,33.5
2024,2821123,Boston,25,017,14460,41.193,139088,134646,142000,10959,75,7,397500,32.78,43.95,5,5,0,1,01,0,360,360,01,1,1,PT06,2,0,87,87,1,2,2,2,0,5,87
2024,2821124,Boston,23,005,38860,7.352,110708,95979,108500,11235,90,7.25,333900,25.74,41.63,4,NA,25,1,01,0,360,360,01,1,1,PT01,1,1,27,NA,1,NA,5,8,0,4,27
2024,2821125,Boston,23,017,99999,6.19,47059,76315,82400,10691,80,6.625,605600,43.07,44.98,4,NA,0,2,01,0,360,360,01,1,1,PT01,1,0,31,NA,1,NA,5,8,0,4,31
2024,2821127,Boston,25,017,14460,64.37,85743,134646,142000,22517,58,6.125,675000,23.55,24.03,5,5,0,1,01,0,360,360,01,1,1,PT06,2,1,31,30,1,2,5,5,0,5,30.5
2024,2821128,Boston,25,001,12700,7.929,129375,118599,122700,26418,75,7.125,483750,13.27,30.84,5,4,0,1,01,0,360,360,01,2,1,PT01,2,0,32,36,2,1,5,5,0,4,34
2024,2821129,Boston,23,017,99999,7.008,77031,70228,80600,11629,80,7.625,375000,27.44,40.6,4,4,0,1,01,0,360,360,01,1,1,PT01,2,1,78,76,1,2,5,5,1,4,77
2024,2821130,Boston,25,017,14460,82.219,56150,134646,142000,10492,92,6.875,320000,26.07,38.29,5,4,23,1,01,0,360,360,01,1,1,PT06,2,1,36,32,1,2,5,5,0,4,34
2024,2821131,Boston,25,009,14460,12.227,216150,134646,142000,24944,79,6.375,766000,24.3,40.46,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,34,31,1,2,NA,NA,0,5,32.5
2024,2821132,Boston,23,001,30340,7.665,102813,82684,77500,26413,49,6.5,300000,14.57,20.56,5,4,0,1,01,0,360,360,01,1,1,PT01,2,0,59,59,1,2,5,5,0,4,59
2024,2821133,Boston,25,011,44140,15.647,80844,129544,137500,9227,95,6.75,293550,26.41,26.85,5,NA,30,1,01,0,360,360,01,1,1,PT01,1,1,39,NA,1,NA,NA,8,0,5,39
2024,2821134,Boston,13,063,12060,94.321,80545,98569,106100,13570,90,6.375,196000,14.66,29.07,5,NA,25,1,01,0,360,360,01,2,1,PT01,1,1,29,NA,NA,NA,NA,8,0,5,29
2024,2821135,Boston,25,017,14460,46.142,58050,134646,142000,13334,95,6.5,624150,34.35,36.01,5,NA,30,1,01,0,360,360,01,1,1,PT06,1,1,34,NA,2,NA,5,8,0,5,34
2024,2821136,Boston,25,003,38340,6.741,85313,92531,101900,40516,53,6.875,360000,13.2,35.29,5,5,0,1,01,0,360,360,01,2,1,PT01,2,0,61,59,1,2,5,5,0,5,60
2024,2821137,Boston,23,019,12620,14.712,49208,82139,87900,17266,95,7,285000,14,35.82,4,4,30,1,01,0,360,360,01,1,1,PT01,2,0,41,38,2,2,5,5,0,4,39.5
2024,2821138,Boston,23,019,12620,15.131,88188,82139,87900,14584,95,6.625,244150,28.55,34.35,4,5,30,1,01,0,360,360,01,1,1,PT01,2,1,26,59,2,1,1,5,1,4,42.5
2024,2821139,Boston,23,019,12620,9.899,136964,73570,88000,8208,62,6.5,230000,30.94,31.24,5,5,0,1,01,0,180,180,01,1,1,PT01,2,0,38,41,2,1,5,5,1,5,39.5
2024,2821140,Boston,23,023,38860,6.985,69760,104743,112500,10172,64,6.625,300000,23.5,34.66,4,3,0,1,01,0,360,360,01,1,1,PT01,2,0,64,36,1,2,5,2,0,3,50
2024,2821141,Boston,23,025,99999,6.359,73845,76315,82400,6148,80,7,280000,34.66,49.55,5,4,0,1,01,0,360,360,01,1,1,PT01,2,0,74,67,1,2,5,5,0,4,70.5
2024,2821142,Boston,23,009,99999,5.229,74983,83194,88300,8429,70,6.375,402500,32.62,34.08,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,1,39,NA,2,NA,5,8,0,5,39
2024,2821143,Boston,23,007,99999,6.726,90139,76315,82400,7446,80,6.75,220000,24.24,37.2,4,NA,0,1,01,0,360,360,01,1,1,PT01,1,0,31,NA,1,NA,1,8,0,4,31
2024,2821144,Boston,25,003,38340,6.322,113214,92531,101900,8905,80,6.875,180000,17.92,34.54,5,5,0,1,01,0,360,360,01,1,1,PT01,2,1,37,34,1,2,5,5,1,5,35.5
2024,2821145,Boston,25,003,38340,18.6,87317,92531,101900,7694,80,6.375,255200,27.64,35.36,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,1,24,NA,2,NA,5,8,0,5,24
2024,2821146,Boston,25,003,38340,12.18,106603,92531,101900,8477,95,6.625,289655,28.05,40.13,3,3,30,1,01,0,360,360,01,1,1,PT01,2,0,43,50,2,1,NA,NA,1,3,46.5
2024,2821147,Boston,25,003,38340,5.432,100893,92531,101900,12231,31,6.25,130250,11.16,12.44,5,4,0,1,01,0,360,360,01,1,1,PT01,2,1,40,42,1,2,5,5,0,4,41
2024,2821148,Boston,25,003,38340,15.354,97167,92531,101900,8560,67,6.25,200000,21.26,34.03,5,4,0,1,01,0,360,360,01,1,1,PT01,2,1,34,33,1,2,5,5,1,4,33.5
2024,2821149,Boston,25,023,14460,16.528,72539,123334,141300,12072,30,6.25,200000,15,47,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,0,58,NA,2,NA,5,8,0,5,58
2024,2821150,Boston,44,003,39300,13.066,120944,103773,113200,8197,79,6.625,400000,39.07,40.52,5,5,0,1,01,0,360,360,01,1,1,PT01,2,1,38,72,2,2,5,5,0,5,55
2024,2821151,Boston,25,009,14460,13.815,148698,134646,142000,11286,72,6,250000,18.61,34.36,4,NA,0,6,01,0,360,360,01,1,1,PT06,1,0,37,NA,NA,NA,NA,8,0,4,37
2024,2821152,Boston,23,017,99999,6.542,67102,76315,82400,20302,85,6.875,340800,15.12,45.08,3,5,12,1,01,0,360,360,01,2,1,PT01,2,0,44,42,1,2,5,5,0,3,43
2024,2821153,Boston,25,005,39300,5.462,142576,103773,113200,37631,80,6.875,420000,7.55,25.91,5,5,0,1,01,0,360,360,01,2,1,PT01,2,0,47,50,NA,NA,NA,NA,0,5,48.5
2024,2821154,Boston,25,025,14460,20.072,211286,134646,142000,8883,49,6.25,515000,43.19,47.85,5,NA,0,6,01,0,360,360,01,1,2,PT04,1,0,62,NA,2,NA,5,8,0,5,62
2024,2821155,Boston,23,005,38860,10.221,105562,104743,112500,11656,36,6.625,300000,22.36,29.58,5,5,0,6,01,0,360,360,01,1,1,PT01,2,0,58,54,1,2,5,5,0,5,56
2024,2821156,Boston,23,019,12620,6.841,105357,82139,87900,7466,47,6.25,150000,15.21,26.96,3,NA,0,6,01,0,360,360,01,1,1,PT01,1,0,45,NA,2,NA,5,8,0,3,45
2024,2821157,Boston,23,031,38860,7.652,164514,104743,112500,21880,85,6.625,619650,20.55,31.11,4,5,12,1,01,0,360,360,01,1,1,PT01,2,0,30,32,2,2,5,5,0,4,31
2024,2821158,Boston,23,005,38860,13.081,129191,104743,112500,8911,67,6.75,505000,43.71,46.23,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,0,35,NA,1,NA,5,8,0,5,35
2024,2821159,Boston,23,019,12620,11.102,73214,82139,87900,10016,84,6.625,249480,20.44,44.06,4,4,12,1,01,0,360,360,01,1,1,PT01,2,1,28,28,2,1,5,5,0,4,28
2024,2821160,Boston,23,019,12620,10.684,89667,82139,87900,7004,67,6.125,200000,24.37,40,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,30,34,1,2,5,5,0,5,32
2024,2821161,Boston,25,017,14460,28.923,151250,134646,142000,13699,85,6.75,675000,39.34,47.45,4,NA,12,1,01,0,360,360,01,1,1,PT06,1,0,55,NA,1,NA,5,8,0,4,55
2024,2821162,Boston,25,017,14460,31.531,161474,134646,142000,19358,50,6,395000,15,15.45,5,5,0,1,01,0,360,360,01,1,1,PT01,2,1,32,30,2,1,5,5,0,5,31
2024,2821163,Boston,25,017,14460,29.425,127880,134646,142000,17780,59,6.375,475000,19.91,22.25,5,5,0,1,01,0,360,360,01,1,1,PT01,2,1,34,37,1,2,5,5,0,5,35.5
2024,2821164,Boston,25,001,12700,16.926,105994,118599,122700,31667,46,6.624,450000,11.28,26.69,5,NA,0,2,01,0,360,360,01,2,1,PT01,1,0,51,NA,1,NA,5,8,0,5,51
2024,2821165,Boston,10,005,41540,20.435,77524,91800,100600,13243,32,6.875,300000,19.13,36.74,4,4,0,6,01,0,360,360,01,1,1,PT01,2,0,25,25,1,NA,5,5,1,4,25
2024,2821166,Boston,25,025,14460,32.961,125556,134646,142000,32100,80,6.5,300000,8.35,28.03,5,5,0,1,01,0,360,360,01,1,1,PT06,2,0,39,42,NA,NA,NA,NA,0,5,40.5
2024,2821167,Boston,25,017,14460,18.337,250001,134646,142000,25166,95,6.5,707750,23.09,31.02,5,5,30,1,01,0,360,360,01,1,1,PT01,2,1,44,45,1,2,5,5,0,5,44.5
2024,2821168,Boston,25,017,14460,30.484,190129,134646,142000,21999,70,6.625,570000,19.58,19.83,5,5,0,1,01,0,360,360,01,1,1,PT01,2,1,34,30,1,2,5,5,0,5,32
2024,2821169,Boston,25,017,14460,28.456,141675,134646,142000,18112,80,6.375,532000,22.33,22.68,4,NA,0,1,01,0,360,360,01,1,1,PT01,1,1,43,NA,1,NA,5,8,0,4,43
2024,2821170,Boston,25,025,14460,24.934,172543,134646,142000,8831,43,6.75,400000,37.25,37.88,4,NA,0,6,01,0,360,360,01,1,1,PT01,1,0,83,NA,2,NA,5,8,0,4,83
2024,2821171,Boston,37,135,20500,25.627,170500,97980,101800,11250,80,6.875,348000,25.06,39.94,5,5,0,1,01,0,360,360,01,1,1,PT01,2,1,29,28,NA,NA,NA,NA,0,5,28.5
2024,2821172,Boston,06,071,40140,81.542,98750,90585,97500,16230,90,6.25,675000,32.4,39.24,4,4,25,1,01,0,360,360,01,1,1,PT01,2,1,41,39,1,2,NA,NA,0,4,40
2024,2821173,Boston,25,017,14460,23.9,170875,134646,142000,16697,83,6.375,585000,26.8,29.18,5,NA,12,1,01,0,360,360,01,1,1,PT06,1,1,53,NA,2,NA,3,8,0,5,53
