Year,LoanCharacteristicsID,Bank,FIPSStateNumericCode,FIPSCountyCode,CoreBasedStatisticalAreaCode,CensusTractIdentifier,CensusTractMinorityRatioPercent,CensusTractMedFamIncomeAmount,LocalAreaMedianIncomeAmount,TotalMonthlyIncomeAmount,HUDMedianIncomeAmount,LoanAcquisitionActualUPBAmt,LTVRatioPercent,NoteDate,LoanAcquisitionDate,LoanPurposeType,ProductCategoryName,MortgageType,ScheduledTotalPaymentCount,LoanAmortizationMaxTermMonths,MortgageLoanSellerInstType,BorrowerCount,BorrowerFirstTimeHomebuyer,Borrower1Race1Type,Borrower2Race1Type,Borrower1SexType,Borrower2SexType,Borrower1AgeAtApplicationYears,Borrower2AgeAtApplicationYears,PropertyUsageType,PropertyUnitCount,NoteRatePercent,NoteAmount,HousingExpenseRatioPercent,TotalDebtExpenseRatioPercent,Borrower1CreditScoreValue,Borrower2CreditScoreValue,PMICoveragePercent,EmploymentBorrowerSelfEmployed,PropertyType,IndexSourceType,MarginRatePercent,PrepaymentPenaltyExpirationDate,Borrower1EthnicityType,Borrower1Race2Type,Borrower1Race3Type,Borrower1Race4Type,Borrower1Race5Type,Borrower2EthnicityType,Borrower2Race2Type,Borrower2Race3Type,Borrower2Race4Type,Borrower2Race5Type,HOEPALoanStatusType,LienPriorityType
2024,2860738,Cincinnati,21,239,30460,0501.07,16,104766,89904,11344,95200,552200,59,2024,2024,2,01,0,360,360,01,2,0,3,3,2,1,66,69,1,1,6.25,552200,33,38,5,5,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860739,Cincinnati,21,015,17140,0704.05,7,110930,97826,7513,103700,316000,80,2024,2024,2,01,0,360,360,01,2,0,5,5,2,1,61,62,1,1,6.25,316000,29,36,5,5,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860740,Cincinnati,21,185,31140,0307.03,11,142288,88819,31229,95900,588000,80,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,31,30,1,1,6.25,588000,15,21,5,5,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860741,Cincinnati,39,035,17460,1774.04,17,66693,90488,8647,97200,240000,80,2024,2024,6,01,0,180,180,01,1,0,5,8,1,4,58,998,1,1,5.875,240000,28,43,4,9,0,1,PT01,99,9999,9999-12-31,2,6,6,6,6,5,8,8,8,8,2,1
2024,2860742,Cincinnati,39,049,18140,0105.01,30,159659,97262,21151,103300,481267,69,2024,2024,6,01,0,180,180,01,2,0,5,5,1,2,46,44,1,1,5.5,483000,26,41,4,4,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860743,Cincinnati,37,019,34820,0205.14,13,79716,75945,34566,82900,368423,65,2024,2024,6,01,0,180,180,01,2,0,5,5,2,1,47,55,1,1,5.5,370000,11,14,5,5,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860744,Cincinnati,18,057,26900,1103.01,17,127560,93688,9246,101200,279920,80,2024,2024,1,01,0,180,180,01,1,1,6,8,3,4,38,998,1,1,5.75,279920,30,30,5,9,0,0,PT07,99,9999,9999-12-31,3,6,6,6,6,5,8,8,8,8,2,1
2024,2860745,Cincinnati,39,109,19430,3650.02,15,102745,87717,8785,92900,225000,51,2024,2024,6,01,0,180,180,01,2,0,5,5,1,2,49,54,1,1,5.75,225000,27,42,5,5,0,1,PT01,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860746,Cincinnati,39,085,17460,2013.00,12,117946,90488,14577,97200,389600,80,2024,2024,1,01,0,360,360,01,2,1,5,5,2,1,32,30,1,1,6.125,389600,23,40,5,5,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860747,Cincinnati,47,093,28940,0057.13,13,140946,84160,8333,89000,370839,80,2024,2024,1,01,0,360,360,01,1,1,5,8,1,4,36,998,1,1,6.125,371200,31,42,4,9,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,5,8,8,8,8,2,1
2024,2860748,Cincinnati,18,097,26900,3902.00,27,114156,93688,12109,101200,289718,70,2024,2024,2,01,0,360,360,01,2,0,5,5,1,2,57,54,1,1,6.125,290000,19,27,4,5,0,0,PT07,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860749,Cincinnati,18,081,26900,6107.04,18,141576,93688,13671,101200,291716,80,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,62,57,1,1,6.125,292000,17,34,4,5,0,0,PT07,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860750,Cincinnati,39,101,32020,0105.00,5,89079,77016,12563,80000,271736,80,2024,2024,2,01,0,360,360,01,1,0,5,8,1,4,37,998,1,1,6.125,272000,17,30,5,9,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,5,8,8,8,8,2,1
2024,2860751,Cincinnati,26,081,24340,0126.12,50,66360,93131,16791,98500,372000,80,2024,2024,1,01,0,360,360,01,2,0,2,2,1,2,39,38,1,1,6.25,372000,18,43,5,5,0,1,PT07,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860752,Cincinnati,18,003,23060,0103.04,14,104000,83564,11892,88000,381600,80,2024,2024,2,01,0,360,360,01,1,0,5,8,1,4,54,998,1,1,6.125,381600,27,39,4,9,0,0,PT07,99,9999,9999-12-31,2,6,6,6,6,5,8,8,8,8,2,1
2024,2860753,Cincinnati,17,091,28100,0101.00,12,100625,83359,17080,102400,531495,80,2024,2024,2,01,0,360,360,01,1,0,5,8,2,4,47,998,1,1,6.25,532000,25,34,4,9,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,5,8,8,8,8,2,1
2024,2860754,Cincinnati,39,165,17140,0322.06,13,119907,97826,10219,103700,289718,73,2024,2024,6,01,0,360,360,01,1,0,5,8,2,4,32,998,1,1,6.125,290000,23,37,4,9,0,0,PT07,99,9999,9999-12-31,2,6,6,6,6,5,8,8,8,8,2,1
2024,2860755,Cincinnati,39,113,19430,0404.06,26,182602,87717,13673,92900,393000,77,2024,2024,2,01,0,360,360,01,2,0,5,5,2,1,45,46,1,1,6.125,393000,25,36,4,4,0,0,PT07,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860756,Cincinnati,18,081,26900,6101.02,24,93410,93688,6142,101200,224281,52,2024,2024,6,01,0,360,360,01,1,0,5,8,1,4,42,998,1,1,6.125,225000,33,43,3,9,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,5,8,8,8,8,2,1
2024,2860757,Cincinnati,21,111,31140,0116.04,9,117404,88819,12329,95900,445000,57,2024,2024,2,01,0,360,360,01,1,0,5,8,1,4,36,998,1,1,6.125,445000,29,30,5,9,0,0,PT07,99,9999,9999-12-31,1,6,6,6,6,5,8,8,8,8,2,1
2024,2860758,Cincinnati,40,109,36420,1082.33,39,133594,84302,26881,89100,416000,80,2024,2024,1,01,0,360,360,01,2,0,6,6,1,2,43,41,1,1,5.875,416000,13,26,5,5,0,0,PT07,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860759,Cincinnati,39,035,17460,1831.00,45,95607,90488,27954,97200,342092,77,2024,2024,2,01,0,180,180,01,2,0,5,5,2,1,67,87,1,1,5,343500,15,22,4,4,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860760,Cincinnati,39,153,10420,5341.00,14,207266,90421,32799,95800,597755,63,2024,2024,2,01,0,180,180,01,1,0,5,8,1,4,43,998,1,1,5,600000,20,25,5,9,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,5,8,8,8,8,2,1
2024,2860761,Cincinnati,21,067,30460,0039.15,25,149792,89904,7561,95200,224158,61,2024,2024,6,01,0,180,180,01,2,0,5,5,1,2,38,38,1,1,5,225000,30,36,5,5,0,0,PT07,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860762,Cincinnati,39,061,17140,0233.00,17,174620,97826,29174,103700,478629,64,2024,2024,2,01,0,175,175,01,1,0,5,8,1,4,50,998,1,1,5,480500,19,23,5,9,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,5,8,8,8,8,2,1
2024,2860763,Cincinnati,26,139,24340,0216.05,10,128603,93131,30145,98500,248567,44,2024,2024,2,01,0,180,180,01,2,0,5,5,2,1,48,49,1,1,5,249500,10,15,5,5,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860764,Cincinnati,39,035,17460,1531.06,12,111894,90488,7290,97200,224158,74,2024,2024,2,01,0,180,180,01,2,0,5,5,1,2,28,27,1,1,5,225000,31,33,4,5,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860765,Cincinnati,18,141,43780,0116.04,12,101471,80587,13191,87300,411455,57,2024,2024,2,01,0,180,180,01,1,0,2,8,1,4,36,998,1,1,5,413000,31,38,5,9,0,0,PT07,99,9999,9999-12-31,2,6,6,6,6,5,8,8,8,8,2,1
2024,2860766,Cincinnati,12,021,34940,0104.33,23,75911,98919,16770,104300,616500,39,2024,2024,2,01,0,180,180,01,1,0,5,8,1,4,54,998,1,1,5,616500,33,33,5,9,0,1,PT01,99,9999,9999-12-31,2,6,6,6,6,5,8,8,8,8,2,1
2024,2860767,Cincinnati,47,037,34980,0191.16,40,101667,96905,59113,104700,663886,77,2024,2024,2,01,0,180,180,01,2,0,5,5,1,2,35,35,1,1,5,666379,10,15,5,5,0,0,PT07,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860768,Cincinnati,45,019,16700,0056.01,29,121918,96573,32076,105100,692400,60,2024,2024,2,01,0,180,180,01,1,0,5,8,1,4,49,998,1,1,5,695000,20,22,5,9,0,0,PT07,99,9999,9999-12-31,2,6,6,6,6,5,8,8,8,8,2,1
2024,2860769,Cincinnati,39,129,18140,0203.10,10,64752,97262,3846,103300,53400,20,2024,2024,2,01,0,120,120,01,1,0,5,8,1,4,70,998,1,1,5.875,53400,21,31,5,9,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,5,8,8,8,8,2,1
2024,2860770,Cincinnati,08,049,99999,0002.04,10,138625,104579,20400,111000,687422,80,2024,2024,1,01,0,360,360,01,1,0,5,8,2,4,35,998,1,1,6.875,688000,25,27,4,9,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,5,8,8,8,8,2,1
2024,2860771,Cincinnati,39,041,18140,0115.62,34,163967,97262,33542,103300,756932,80,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,41,998,1,1,6.625,757600,19,37,4,9,0,0,PT07,99,9999,9999-12-31,2,6,6,6,6,5,8,8,8,8,2,1
2024,2860772,Cincinnati,26,161,11460,4070.00,26,207500,118144,18838,119500,400020,80,2024,2024,1,01,0,360,360,01,2,0,3,3,2,1,34,35,1,1,6.875,400020,19,37,5,5,0,0,PT07,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860773,Cincinnati,21,117,17140,0636.08,13,107125,97826,14208,103700,412000,80,2024,2024,1,01,0,360,360,01,2,0,5,5,2,1,62,35,1,1,6.875,412000,24,36,5,5,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860774,Cincinnati,42,017,37980,1008.11,42,95929,108977,12898,114700,410900,80,2024,2024,1,01,0,360,360,01,2,1,5,5,2,1,33,33,1,1,6.8,410900,21,28,5,5,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860775,Cincinnati,02,020,11260,0002.04,24,186557,110687,34714,117200,427500,75,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,58,58,2,1,6.875,427500,10,28,5,5,0,1,PT01,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,3,1
2024,2860776,Cincinnati,21,015,17140,0705.02,6,105120,97826,25777,103700,505750,85,2024,2024,1,01,0,360,360,01,2,0,5,5,2,1,38,44,1,1,6.75,505750,15,25,5,5,12,0,PT01,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860777,Cincinnati,39,049,18140,0102.02,50,78547,97262,14364,103300,370400,80,2024,2024,1,01,0,360,360,01,2,0,5,5,1,1,56,69,1,1,6.875,370400,24,43,4,5,0,0,PT07,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860778,Cincinnati,18,109,26900,5106.01,6,103050,93688,11624,101200,331300,67,2024,2024,2,01,0,360,360,01,2,0,5,5,1,2,34,32,1,1,6.875,331300,23,41,5,5,0,0,PT07,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860779,Cincinnati,39,113,19430,1150.12,20,164782,87717,13800,92900,100000,27,2024,2024,6,01,0,180,180,01,2,0,5,5,2,1,59,64,1,1,6,100000,11,12,5,5,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860780,Cincinnati,39,061,17140,0250.01,10,140321,97826,12871,103700,212000,26,2024,2024,2,01,0,180,180,01,2,0,5,5,2,1,69,72,1,1,6.25,212000,26,39,5,5,0,0,PT07,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860781,Cincinnati,39,041,18140,0116.04,14,119306,97262,11349,103300,360600,68,2024,2024,2,01,0,180,180,01,1,0,5,8,1,4,49,998,1,1,6.25,360600,32,33,5,9,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,5,8,8,8,8,2,1
2024,2860782,Cincinnati,39,165,17140,0320.09,51,149464,97826,21567,103700,240000,13,2024,2024,2,01,0,180,180,01,2,0,5,6,1,2,54,48,1,1,6.25,240000,22,23,5,5,0,0,PT07,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860783,Cincinnati,39,027,48940,9645.02,12,84801,81382,7442,86400,208000,80,2024,2024,1,01,0,360,360,01,1,1,5,8,1,4,28,998,1,1,6.75,208000,23,28,5,9,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,5,8,8,8,8,2,1
2024,2860784,Cincinnati,39,165,17140,0309.01,17,132550,97826,13001,103700,258000,50,2024,2024,1,01,0,180,180,01,2,0,5,5,1,2,67,63,1,1,5.625,258000,23,43,4,4,0,0,PT07,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860785,Cincinnati,39,045,18140,0329.02,23,151350,97262,11250,103300,452000,80,2024,2024,1,01,0,360,360,01,1,0,3,8,1,4,36,998,1,1,6.875,452000,38,39,5,9,0,0,PT07,99,9999,9999-12-31,2,6,6,6,6,5,8,8,8,8,2,1
2024,2860786,Cincinnati,39,153,10420,5335.01,27,181184,90421,21097,95800,367920,80,2024,2024,1,01,0,360,360,01,2,1,5,5,1,2,35,34,1,1,6.95,367920,12,26,5,4,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860787,Cincinnati,39,149,43380,9721.00,10,115711,89458,16799,95000,282000,70,2024,2024,6,01,0,180,180,01,2,0,5,5,1,2,41,43,1,1,5.875,282000,17,28,5,5,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860788,Cincinnati,39,037,24820,5301.00,3,104659,78204,15426,83000,255000,55,2024,2024,1,01,0,360,360,01,2,1,5,5,1,2,33,35,1,1,6.875,255000,14,15,5,5,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860789,Cincinnati,18,135,99999,9514.00,6,78045,77754,6417,81100,112000,39,2024,2024,6,01,0,360,360,01,1,0,5,8,1,4,44,998,1,1,6.875,112000,16,23,4,9,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,5,8,8,8,8,2,1
2024,2860790,Cincinnati,39,049,18140,0074.94,35,105208,97262,12917,103300,312000,80,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,35,34,1,1,6.75,312000,21,38,5,5,0,1,PT01,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860791,Cincinnati,39,041,18140,0114.32,17,143839,97262,14925,103300,465000,75,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,33,34,1,1,6.875,465000,27,32,5,5,0,0,PT07,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860792,Cincinnati,24,005,12580,4022.02,40,183542,118479,11004,122200,310000,36,2024,2024,6,01,0,360,360,01,1,0,6,8,1,4,64,998,1,1,6.875,310000,28,39,4,9,0,0,PT07,99,9999,9999-12-31,3,6,6,6,6,5,8,8,8,8,2,1
2024,2860793,Cincinnati,39,049,18140,0106.02,21,159759,97262,21171,103300,398400,80,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,28,28,1,1,6.75,398400,17,18,5,5,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860794,Cincinnati,37,109,16740,0712.03,10,183382,93744,13900,100300,360000,58,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,55,56,1,1,6.875,360000,21,24,5,5,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860795,Cincinnati,39,165,17140,0324.00,6,108588,97826,12406,103700,300000,39,2024,2024,1,01,0,180,180,01,1,0,5,8,1,4,76,998,1,1,5.875,300000,25,30,5,9,0,1,PT01,99,9999,9999-12-31,2,6,6,6,6,5,8,8,8,8,2,1
2024,2860796,Cincinnati,18,005,18020,0109.00,37,174111,90657,8195,93600,320000,73,2024,2024,1,01,0,360,360,01,2,1,2,2,1,2,35,31,1,1,6.875,320000,33,34,4,4,0,0,PT07,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860797,Cincinnati,18,135,99999,9515.00,5,91563,77754,15899,81100,375000,80,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,41,47,1,1,6.875,375000,19,37,5,5,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860798,Cincinnati,18,177,39980,0105.00,7,90755,77754,6823,81100,125000,34,2024,2024,6,01,0,180,180,01,1,1,5,8,1,4,62,998,1,1,6,125000,21,37,4,9,0,0,PT01,99,9999,9999-12-31,3,6,6,6,6,5,8,8,8,8,2,1
2024,2860799,Cincinnati,21,101,21780,0206.03,9,70259,71953,13660,81400,270675,80,2024,2024,1,01,0,360,360,01,2,0,5,5,2,1,51,43,1,1,6.375,270675,18,21,5,4,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860800,Cincinnati,18,005,18020,0103.00,15,127004,90657,16667,93600,330000,37,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,32,31,1,1,7,330000,19,24,5,5,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860801,Cincinnati,39,055,17460,3122.03,6,128750,90488,18038,97200,247000,53,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,30,28,1,1,6.875,247000,13,18,4,4,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860802,Cincinnati,39,017,17140,0111.20,26,138236,97826,8110,103700,280000,79,2024,2024,6,01,0,360,360,01,2,1,5,5,1,2,64,62,1,1,6.5,280000,28,42,4,4,0,0,PT07,99,9999,9999-12-31,1,6,6,6,6,2,6,6,6,6,2,1
2024,2860803,Cincinnati,21,211,31140,0402.02,18,120917,88819,11862,95900,335000,69,2024,2024,6,01,0,360,360,01,1,0,3,8,1,4,40,998,1,1,6.875,335000,24,40,4,9,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,5,8,8,8,8,2,1
2024,2860804,Cincinnati,39,035,17460,1603.00,11,98553,90488,13750,97200,252000,80,2024,2024,1,01,0,360,360,01,1,1,5,8,1,4,26,998,1,1,7,252000,17,22,3,9,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,5,8,8,8,8,2,1
2024,2860805,Cincinnati,18,043,31140,0706.00,10,82411,88819,22918,95900,460000,62,2024,2024,6,01,0,180,180,01,1,0,5,8,1,4,48,998,1,1,5.375,460000,19,26,5,9,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,5,8,8,8,8,2,1
2024,2860806,Cincinnati,18,163,21780,0008.00,36,62465,82873,4174,81400,145600,80,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,28,998,1,1,6.875,145600,30,40,5,9,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,5,8,8,8,8,2,1
2024,2860807,Cincinnati,18,127,16980,0510.11,19,113506,106055,5617,109800,191000,29,2024,2024,6,01,0,180,180,01,2,0,5,5,1,2,70,69,1,1,5.25,191000,36,36,5,5,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2860808,Cincinnati,18,089,16980,0404.01,27,127500,106055,14833,109800,340000,78,2024,2024,1,01,0,360,360,01,2,1,5,5,1,2,26,27,1,1,7,340000,19,23,5,4,0,0,PT01,99,9999,9999-12-31,2,6,6,6,6,2,6,6,6,6,2,1
2024,2817370,Dallas,48,291,26420,7001.00,50.483,65155,92750,13750,95200,120000,52,2024,2024,1,01,0,360,360,01,2,1,5,5,2,1,50,56,1,1,6.125,120000,10.9,23.6,4,3,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2817371,Dallas,48,329,33260,0001.00,82.711,94340,107796,9026,91500,203773,83,2024,2024,1,01,0,360,360,01,1,1,6,8,3,4,29,998,1,1,6.875,203773,19.35,19.79,5,9,12,0,PT07,99,9999,9999-12-31,3,7,7,7,7,5,8,8,8,8,2,1
2024,2817372,Dallas,08,041,17820,0051.15,44.443,105327,98394,5426,103700,194000,45,2024,2024,2,01,0,360,360,01,1,0,2,8,2,4,55,998,1,1,6.25,194000,31.67,32.75,3,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2817373,Dallas,48,167,26420,7210.00,39.642,104531,92750,20762,95200,448783,95,2024,2024,1,01,0,360,360,01,2,0,5,5,2,1,51,53,1,1,6.625,448783,19.99,39.89,4,4,30,1,PT07,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2817374,Dallas,48,251,19100,1304.12,55.606,105395,99957,19850,107300,608052,95,2024,2024,1,01,0,360,360,01,2,0,3,3,2,1,37,41,1,1,7,608052,28.16,45.45,3,3,30,0,PT07,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2817375,Dallas,48,251,19100,1301.00,19.626,97344,99957,9740,107300,319882,80,2024,2024,1,01,0,360,360,01,2,0,5,5,2,1,57,50,1,1,6.99,319882,29.65,42.06,5,5,0,0,PT07,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2817376,Dallas,48,251,19100,1301.00,19.626,95000,91127,13193,102700,564446,95,2023,2024,1,01,0,360,360,01,1,0,5,8,2,4,56,998,1,1,6.624,564446,37.73,49.74,4,9,30,0,PT07,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2817377,Dallas,47,093,28940,0057.07,18.608,132188,84160,12917,89000,484857,90,2024,2024,1,01,0,360,360,01,1,0,2,8,1,4,30,998,1,1,6.125,484857,25.54,28.1,5,9,25,0,PT07,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2817378,Dallas,21,113,30460,0601.02,16.523,78162,89904,4675,95200,243024,80,2024,2024,1,01,0,360,360,01,1,1,5,8,1,4,34,998,1,1,6.125,243024,40.29,40.91,4,9,0,1,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2817379,Dallas,21,067,30460,0039.15,25.264,149792,89904,11324,95200,408977,75,2024,2024,1,01,0,360,360,01,2,0,2,2,1,2,33,32,1,1,6,408977,27.5,44.97,5,4,0,1,PT07,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2817380,Dallas,21,113,30460,0602.00,14.567,98269,89904,11409,95200,393637,80,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,37,998,1,1,6.5,393637,27.45,44.38,5,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2817381,Dallas,21,067,30460,0038.02,34.473,102206,89904,7567,95200,270282,75,2024,2024,1,01,0,360,360,01,2,1,3,3,1,1,47,26,1,1,6.75,270282,28.86,37.88,4,4,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2817382,Dallas,48,201,26420,5555.04,45.573,202875,92750,35071,95200,608000,80,2024,2024,1,01,0,360,360,01,1,0,5,8,2,4,44,998,1,1,6.875,608000,15.71,27.94,4,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2817383,Dallas,12,115,35840,0015.04,28.965,88090,91784,6569,97000,360050,95,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,63,58,1,1,7.125,360050,45.99,48.96,5,5,30,0,PT01,99,9999,9999-12-31,1,7,7,7,7,1,7,7,7,7,2,1
2024,2817384,Dallas,48,325,41700,0004.01,74.509,73877,85469,5183,89300,152000,80,2024,2024,1,01,0,360,360,01,1,0,5,8,2,4,33,998,1,1,7.625,152000,27.79,30.91,4,9,0,0,PT12,99,9999,9999-12-31,1,7,7,7,7,5,8,8,8,8,2,1
2024,2817385,Dallas,40,111,46140,0004.00,46.073,51731,83507,3820,85300,89250,75,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,36,998,1,1,6.125,89250,20.25,38.13,2,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2817386,Dallas,05,045,30780,0305.02,39.848,74330,81609,3289,86400,160000,80,2024,2024,6,01,0,360,360,01,1,0,5,8,2,4,65,998,1,1,6.5,160000,37.69,38.6,5,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2817387,Dallas,05,045,30780,0303.02,12.571,80960,81609,11372,86400,286662,85,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,40,42,1,1,6.375,286663,19.6,33.43,5,5,12,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2817388,Dallas,48,381,11100,0216.06,22.651,109387,82962,5803,87600,175000,77,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,28,26,1,1,6.5,175000,30.75,31.02,5,4,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2817389,Dallas,48,303,31180,0104.02,56.573,74972,80497,8141,85800,174825,75,2024,2024,1,01,0,360,360,01,2,1,5,5,2,1,24,24,1,1,6.875,174825,19.06,32.89,4,4,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2817390,Dallas,48,303,31180,0020.01,43.263,78465,73832,13412,84300,127390,50,2023,2024,1,01,0,360,360,01,2,0,5,5,1,2,48,49,2,1,7,127390,4.4,30.44,3,2,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2817391,Dallas,48,303,31180,0105.11,44.606,87500,80497,14267,85800,282000,75,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,33,998,1,1,6.375,282000,18.24,42.77,5,9,0,0,PT07,99,9999,9999-12-31,1,7,7,7,7,5,8,8,8,8,2,1
